iter	Passed	Remaining
1664	17496	192668
1665	17506	192653
1666	17517	192646
1667	17526	192622
1668	17537	192622
1669	17553	192671
1670	17565	192671
1671	17575	192655
1672	17584	192635
1673	17595	192628
1674	17605	192612
1675	17616	192603
1676	17626	192592
1677	17637	192588
1678	17648	192579
1679	17658	192556
1680	17668	192543
1681	17679	192541
1682	17689	192523
1683	17700	192519
1684	17712	192524
1685	17722	192511
1686	17733	192502
1687	17743	192491
1688	17755	192492
1689	17765	192481
1690	17776	192473
1691	17787	192469
1692	17798	192460
1693	17808	192445
1694	17818	192433
1695	17829	192419
1696	17840	192420
1697	17850	192399
1698	17861	192392
1699	17871	192377
1700	17881	192364
1701	17892	192358
1702	17902	192344
1703	17912	192325
1704	17922	192316
1705	17932	192300
1706	17942	192282
1707	17952	192264
1708	17962	192248
1709	17972	192234
1710	17982	192215
1711	17992	192202
1712	18002	192179
1713	18012	192172
1714	18022	192150
1715	18032	192132
1716	18042	192116
1717	18052	192101
1718	18062	192093
1719	18073	192083
1720	18083	192064
1721	18093	192049
1722	18102	192028
1723	18112	192013
1724	18122	191993
1725	18132	191979
1726	18142	191963
1727	18152	191948
1728	18162	191928
1729	18173	191925
1730	18183	191912
1731	18194	191900
1732	18204	191884
1733	18215	191878
1734	18226	191874
1735	18236	191857
1736	18246	191845
1737	18256	191831
1738	18267	191825
1739	18277	191810
1740	18287	191794
1741	18298	191787
1742	18308	191770
1743	18318	191751
1744	18327	191734
1745	18338	191728
1746	18348	191704
1747	18358	191691
1748	18368	191672
1749	18379	191673
1750	18389	191654
1751	18400	191651
1752	18411	191640
1753	18421	191629
1754	18431	191611
1755	18441	191594
1756	18451	191578
1757	18461	191563
1758	18471	191553
1759	18481	191536
1760	18490	191512
1761	18500	191495
1762	18511	191488
1763	18521	191475
1764	18532	191467
1765	18543	191457
1766	18554	191451
1767	18564	191441
1768	18575	191436
1769	18585	191424
1770	18596	191414
1771	18607	191410
1772	18617	191393
1773	18627	191379
1774	18638	191367
1775	18647	191350
1776	18657	191335
1777	18669	191332
1778	18679	191316
1779	18689	191305
1780	18699	191288
1781	18709	191271
1782	18720	191267
1783	18731	191264
1784	18742	191257
1785	18751	191235
1786	18762	191221
1787	18771	191204
1788	18781	191183
1789	18791	191169
1790	18802	191161
1791	18812	191149
1792	18822	191134
1793	18833	191129
1794	18844	191118
1795	18854	191110
1796	18865	191100
1797	18876	191093
1798	18886	191082
1799	18897	191071
1800	18907	191059
1801	18917	191046
1802	18928	191035
1803	18938	191019
1804	18947	191001
1805	18957	190984
1806	18967	190969
1807	18977	190955
1808	18988	190941
1809	18999	190936
1810	19009	190919
1811	19019	190904
1812	19028	190886
1813	19040	190882
1814	19049	190865
1815	19059	190847
1816	19069	190833
1817	19079	190819
1818	19089	190805
1819	19099	190788
1820	19110	190777
1821	19120	190760
1822	19130	190747
1823	19140	190729
1824	19150	190718
1825	19160	190702
1826	19171	190700
1827	19183	190699
1828	19193	190683
1829	19203	190671
1830	19214	190665
1831	19224	190652
1832	19234	190636
1833	19244	190617
1834	19254	190606
1835	19265	190598
1836	19275	190582
1837	19284	190561
1838	19294	190545
1839	19304	190528
1840	19314	190511
1841	19325	190501
1842	19335	190489
1843	19345	190471
1844	19355	190462
1845	19366	190457
1846	19378	190459
1847	19389	190450
1848	19399	190437
1849	19409	190423
1850	19419	190408
1851	19429	190389
1852	19439	190372
1853	19449	190359
1854	19459	190351
1855	19469	190329
1856	19479	190313
1857	19489	190303
1858	19500	190294
1859	19509	190274
1860	19520	190264
1861	19533	190277
1862	19543	190267
1863	19554	190260
1864	19564	190243
1865	19574	190231
1866	19585	190222
1867	19595	190203
1868	19604	190185
1869	19614	190167
1870	19623	190144
1871	19633	190128
1872	19644	190117
1873	19653	190098
1874	19663	190083
1875	19674	190073
1876	19684	190060
1877	19694	190048
1878	19705	190038
1879	19716	190030
1880	19726	190020
1881	19736	190004
1882	19746	189991
1883	19757	189978
1884	19767	189967
1885	19777	189953
1886	19787	189940
1887	19797	189926
1888	19808	189912
1889	19817	189896
1890	19828	189889
1891	19838	189873
1892	19848	189858
1893	19858	189839
1894	19869	189833
1895	19879	189823
1896	19891	189821
1897	19901	189810
1898	19911	189796
1899	19922	189786
1900	19932	189774
1901	19943	189768
1902	19953	189753
1903	19964	189745
1904	19974	189735
1905	19985	189725
1906	19997	189726
1907	20008	189721
1908	20019	189715
1909	20029	189702
1910	20040	189699
1911	20051	189694
1912	20062	189690
1913	20072	189675
1914	20083	189661
1915	20093	189648
1916	20104	189645
1917	20115	189638
1918	20126	189635
1919	20138	189639
1920	20149	189630
1921	20160	189621
1922	20170	189611
1923	20180	189596
1924	20190	189583
1925	20201	189574
1926	20212	189573
1927	20223	189565
1928	20233	189551
1929	20243	189535
1930	20254	189523
1931	20263	189505
1932	20273	189490
1933	20283	189477
1934	20293	189456
1935	20303	189443
1936	20312	189420
1937	20322	189401
1938	20333	189394
1939	20343	189383
1940	20354	189374
1941	20363	189356
1942	20372	189333
1943	20383	189322
1944	20393	189312
1945	20405	189309
1946	20415	189301
1947	20426	189289
1948	20436	189275
1949	20446	189258
1950	20456	189246
1951	20466	189232
1952	20476	189214
1953	20486	189199
1954	20497	189194
1955	20507	189183
1956	20517	189168
1957	20528	189161
1958	20538	189144
1959	20549	189139
1960	20559	189128
1961	20570	189114
1962	20580	189102
1963	20590	189088
1964	20600	189072
1965	20611	189063
1966	20621	189050
1967	20630	189031
1968	20640	189013
1969	20650	188997
1970	20669	189070
1971	20680	189064
1972	20691	189053
1973	20702	189051
1974	20714	189049
1975	20725	189043
1976	20736	189037
1977	20746	189023
1978	20756	189008
1979	20766	188997
1980	20788	189094
1981	20799	189083
1982	20809	189069
1983	20821	189070
1984	20831	189059
1985	20843	189057
1986	20853	189044
1987	20864	189039
1988	20875	189029
1989	20885	189018
1990	20895	189001
1991	20904	188983
1992	20915	188971
1993	20925	188962
1994	20935	188945
1995	20945	188932
1996	20956	188920
1997	20966	188908
1998	20977	188900
1999	20988	188897
2000	20998	188877
2001	21008	188869
2002	21020	188867
2003	21031	188859
2004	21041	188849
2005	21053	188851
2006	21063	188838
2007	21073	188821
2008	21083	188807
2009	21093	188787
2010	21103	188772
2011	21113	188765
2012	21123	188747
2013	21134	188740
2014	21145	188734
2015	21156	188729
2016	21167	188723
2017	21177	188711
2018	21187	188696
2019	21198	188687
2020	21210	188691
2021	21221	188683
2022	21232	188681
2023	21241	188658
2024	21252	188650
2025	21262	188637
2026	21273	188625
2027	21282	188607
2028	21292	188591
2029	21302	188575
2030	21312	188560
2031	21322	188546
2032	21332	188532
2033	21342	188517
2034	21353	188506
2035	21363	188496
2036	21374	188490
2037	21385	188479
2038	21396	188474
2039	21407	188466
2040	21417	188454
2041	21427	188439
2042	21437	188427
2043	21447	188414
2044	21458	188402
2045	21468	188390
2046	21479	188379
2047	21490	188377
2048	21501	188374
2049	21512	188365
2050	21522	188354
2051	21535	188360
2052	21548	188369
2053	21558	188354
2054	21567	188337
2055	21594	188469
2056	21604	188456
2057	21614	188440
2058	21624	188425
2059	21634	188407
2060	21644	188395
2061	21655	188386
2062	21665	188370
2063	21675	188357
2064	21685	188341
2065	21695	188332
2066	21706	188319
2067	21716	188307
2068	21727	188301
2069	21738	188292
2070	21748	188278
2071	21758	188262
2072	21769	188255
2073	21778	188237
2074	21789	188226
2075	21799	188218
2076	21810	188206
2077	21820	188197
2078	21831	188187
2079	21841	188172
2080	21851	188159
2081	21861	188145
2082	21873	188143
2083	21886	188154
2084	21896	188138
2085	21906	188123
2086	21919	188134
2087	21930	188129
2088	21940	188114
2089	21950	188098
2090	21961	188092
2091	21972	188085
2092	21983	188083
2093	21993	188068
2094	22002	188049
2095	22013	188039
2096	22024	188030
2097	22034	188017
2098	22044	188004
2099	22055	187999
2100	22066	187987
2101	22076	187975
2102	22085	187955
2103	22096	187942
2104	22106	187931
2105	22117	187923
2106	22127	187914
2107	22137	187896
2108	22149	187902
2109	22160	187891
2110	22171	187881
2111	22180	187864
2112	22191	187857
2113	22203	187859
2114	22213	187844
2115	22224	187839
2116	22234	187824
2117	22245	187818
2118	22255	187805
2119	22265	187787
2120	22277	187785
2121	22287	187771
2122	22297	187760
2123	22308	187749
2124	22318	187735
2125	22329	187731
2126	22341	187731
2127	22352	187728
2128	22363	187718
2129	22372	187700
2130	22383	187695
2131	22394	187681
2132	22403	187664
2133	22413	187646
2134	22423	187633
2135	22433	187621
2136	22444	187608
2137	22454	187595
2138	22465	187590
2139	22476	187582
2140	22486	187570
2141	22499	187576
2142	22510	187570
2143	22520	187561
2144	22530	187545
2145	22541	187534
2146	22552	187530
2147	22563	187527
2148	22574	187522
2149	22584	187507
2150	22594	187491
2151	22604	187472
2152	22614	187458
2153	22624	187443
2154	22634	187433
2155	22645	187426
2156	22656	187415
2157	22666	187403
2158	22678	187403
2159	22688	187393
2160	22699	187383
2161	22709	187370
2162	22720	187359
2163	22730	187346
2164	22740	187329
2165	22750	187315
2166	22760	187302
2167	22770	187289
2168	22780	187277
2169	22790	187264
2170	22802	187259
2171	22812	187248
2172	22822	187233
2173	22832	187221
2174	22842	187207
2175	22854	187201
2176	22864	187190
2177	22874	187177
2178	22885	187168
2179	22895	187157
2180	22905	187141
2181	22915	187124
2182	22925	187111
2183	22935	187099
2184	22945	187084
2185	22955	187070
2186	22966	187061
2187	22977	187052
2188	22986	187034
2189	22997	187021
2190	23007	187013
2191	23019	187009
2192	23029	186997
2193	23039	186983
2194	23049	186969
2195	23060	186958
2196	23069	186941
2197	23079	186925
2198	23089	186911
2199	23099	186894
2200	23109	186882
2201	23120	186872
2202	23130	186863
2203	23140	186843
2204	23149	186826
2205	23160	186814
2206	23170	186803
2207	23180	186790
2208	23190	186776
2209	23200	186762
2210	23211	186753
2211	23221	186734
2212	23230	186718
2213	23240	186702
2214	23251	186690
2215	23260	186675
2216	23271	186662
2217	23280	186645
2218	23290	186625
2219	23300	186614
2220	23310	186595
2221	23320	186588
2222	23331	186576
2223	23342	186571
2224	23352	186556
2225	23362	186547
2226	23372	186531
2227	23383	186521
2228	23394	186512
2229	23403	186492
2230	23413	186478
2231	23423	186464
2232	23433	186450
2233	23443	186437
2234	23453	186421
2235	23464	186412
2236	23473	186395
2237	23483	186376
2238	23493	186367
2239	23503	186349
2240	23513	186331
2241	23523	186316
2242	23532	186297
2243	23541	186277
2244	23551	186259
2245	23560	186241
2246	23570	186226
2247	23580	186209
2248	23590	186192
2249	23599	186173
2250	23608	186153
2251	23618	186135
2252	23629	186130
2253	23639	186115
2254	23649	186099
2255	23658	186080
2256	23668	186068
2257	23679	186057
2258	23690	186050
2259	23700	186038
2260	23710	186022
2261	23720	186006
2262	23729	185989
2263	23739	185974
2264	23749	185961
2265	23759	185948
2266	23770	185935
2267	23779	185918
2268	23790	185913
2269	23801	185904
2270	23810	185881
2271	23820	185869
2272	23831	185857
2273	23841	185848
2274	23851	185834
2275	23862	185824
2276	23873	185818
2277	23883	185804
2278	23894	185795
2279	23904	185781
2280	23914	185768
2281	23924	185754
2282	23934	185739
2283	23944	185725
2284	23955	185724
2285	23966	185712
2286	23976	185696
2287	23986	185685
2288	23997	185681
2289	24008	185671
2290	24018	185659
2291	24029	185649
2292	24039	185639
2293	24049	185625
2294	24059	185612
2295	24070	185601
2296	24080	185591
2297	24090	185573
2298	24100	185562
2299	24110	185547
2300	24122	185546
2301	24132	185532
2302	24142	185520
2303	24153	185510
2304	24163	185499
2305	24175	185495
2306	24185	185483
2307	24195	185472
2308	24206	185462
2309	24215	185446
2310	24225	185431
2311	24235	185415
2312	24246	185406
2313	24256	185390
2314	24266	185382
2315	24277	185370
2316	24288	185367
2317	24299	185358
2318	24309	185341
2319	24319	185332
2320	24330	185322
2321	24340	185307
2322	24350	185297
2323	24361	185286
2324	24370	185270
2325	24380	185251
2326	24390	185238
2327	24400	185227
2328	24410	185214
2329	24421	185203
2330	24433	185202
2331	24443	185192
2332	24453	185178
2333	24465	185178
2334	24476	185172
2335	24486	185160
2336	24497	185150
2337	24507	185135
2338	24517	185127
2339	24528	185119
2340	24538	185104
2341	24548	185090
2342	24558	185075
2343	24568	185062
2344	24578	185047
2345	24589	185036
2346	24599	185026
2347	24610	185015
2348	24620	185007
2349	24630	184992
2350	24641	184985
2351	24652	184974
2352	24662	184960
2353	24672	184946
2354	24683	184940
2355	24693	184930
2356	24704	184918
2357	24714	184906
2358	24724	184894
2359	24734	184880
2360	24744	184863
2361	24755	184856
2362	24764	184836
2363	24774	184821
2364	24784	184811
2365	24795	184801
2366	24805	184789
2367	24816	184780
2368	24826	184768
2369	24836	184755
2370	24846	184738
2371	24855	184717
2372	24865	184703
2373	24875	184686
2374	24885	184673
2375	24895	184664
2376	24906	184652
2377	24915	184636
2378	24927	184632
2379	24937	184618
2380	24947	184606
2381	24957	184590
2382	24968	184586
2383	24979	184579
2384	24990	184570
2385	25000	184556
2386	25010	184547
2387	25021	184535
2388	25030	184520
2389	25040	184503
2390	25050	184490
2391	25060	184478
2392	25071	184467
2393	25081	184454
2394	25093	184452
2395	25104	184445
2396	25113	184430
2397	25124	184419
2398	25134	184409
2399	25145	184401
2400	25156	184394
2401	25166	184383
2402	25176	184367
2403	25186	184354
2404	25196	184336
2405	25206	184322
2406	25216	184306
2407	25225	184289
2408	25235	184277
2409	25245	184259
2410	25255	184246
2411	25265	184234
2412	25276	184228
2413	25286	184212
2414	25296	184198
2415	25307	184188
2416	25318	184181
2417	25328	184170
2418	25338	184154
2419	25347	184137
2420	25357	184122
2421	25368	184115
2422	25378	184101
2423	25388	184087
2424	25398	184074
2425	25409	184063
2426	25420	184061
2427	25431	184050
2428	25442	184044
2429	25452	184031
2430	25463	184023
2431	25474	184019
2432	25484	184006
2433	25495	183999
2434	25505	183985
2435	25515	183972
2436	25525	183956
2437	25535	183943
2438	25545	183926
2439	25555	183918
2440	25566	183907
2441	25576	183893
2442	25587	183888
2443	25597	183877
2444	25608	183867
2445	25618	183854
2446	25629	183845
2447	25639	183837
2448	25650	183828
2449	25661	183818
2450	25671	183805
2451	25681	183789
2452	25692	183782
2453	25701	183767
2454	25712	183757
2455	25722	183746
2456	25733	183734
2457	25745	183740
2458	25758	183743
2459	25769	183739
2460	25779	183724
2461	25789	183712
2462	25800	183705
2463	25811	183698
2464	25822	183689
2465	25832	183678
2466	25843	183670
2467	25854	183664
2468	25864	183648
2469	25874	183636
2470	25885	183629
2471	25895	183616
2472	25905	183601
2473	25916	183594
2474	25928	183597
2475	25939	183584
2476	25949	183576
2477	25959	183563
2478	25971	183557
2479	25981	183549
2480	25991	183534
2481	26001	183517
2482	26011	183506
2483	26021	183494
2484	26032	183484
2485	26042	183472
2486	26053	183462
2487	26064	183453
2488	26075	183453
2489	26085	183436
2490	26095	183424
2491	26107	183424
2492	26118	183416
2493	26129	183408
2494	26139	183397
2495	26150	183391
2496	26161	183381
2497	26171	183369
2498	26181	183351
2499	26191	183341
2500	26201	183326
2501	26211	183316
2502	26222	183302
2503	26231	183287
2504	26242	183279
2505	26252	183267
2506	26262	183250
2507	26274	183251
2508	26285	183244
2509	26295	183232
2510	26305	183217
2511	26315	183200
2512	26325	183188
2513	26335	183175
2514	26345	183160
2515	26355	183145
2516	26364	183130
2517	26374	183111
2518	26383	183095
2519	26393	183075
2520	26403	183061
2521	26413	183054
2522	26424	183047
2523	26434	183033
2524	26444	183019
2525	26455	183010
2526	26465	182998
2527	26476	182986
2528	26486	182973
2529	26497	182971
2530	26508	182961
2531	26519	182951
2532	26529	182938
2533	26539	182929
2534	26550	182920
2535	26560	182909
2536	26571	182902
2537	26581	182889
2538	26592	182876
2539	26602	182864
2540	26612	182852
2541	26623	182843
2542	26634	182837
2543	26644	182824
2544	26653	182802
2545	26663	182790
2546	26672	182770
2547	26682	182753
2548	26692	182740
2549	26702	182727
2550	26711	182710
2551	26721	182697
2552	26731	182682
2553	26743	182678
2554	26753	182666
2555	26762	182648
2556	26772	182629
2557	26782	182618
2558	26793	182612
2559	26804	182603
2560	26814	182591
2561	26824	182577
2562	26834	182561
2563	26843	182545
2564	26853	182530
2565	26862	182512
2566	26873	182500
2567	26882	182485
2568	26893	182478
2569	26904	182469
2570	26914	182457
2571	26925	182446
2572	26934	182430
2573	26945	182419
2574	26955	182406
2575	26965	182394
2576	26976	182386
2577	26987	182377
2578	26997	182369
2579	27008	182359
2580	27019	182351
2581	27029	182338
2582	27039	182328
2583	27049	182314
2584	27060	182302
2585	27072	182306
2586	27084	182301
2587	27093	182282
2588	27103	182272
2589	27113	182253
2590	27124	182251
2591	27135	182244
2592	27147	182241
2593	27157	182228
2594	27168	182220
2595	27178	182207
2596	27188	182194
2597	27198	182180
2598	27208	182165
2599	27217	182149
2600	27227	182136
2601	27238	182126
2602	27247	182109
2603	27257	182093
2604	27268	182085
2605	27279	182079
2606	27290	182070
2607	27300	182056
2608	27309	182039
2609	27320	182031
2610	27330	182018
2611	27341	182010
2612	27351	181998
2613	27362	181990
2614	27372	181976
2615	27382	181963
2616	27392	181952
2617	27405	181955
2618	27415	181944
2619	27425	181927
